ref_hash,obj
6710528449688914583_st,48830.125
6712005961187623198_st,239222.734375
671255907198546745_st,237822.953125
6716677398200560535_st,132825.0
6718219226985706239_st,118631.953125
6726928391514800310_st,15953.3671875
6727164871634478123_st,237822.953125
6729385732095235866_st,44459.90625
6729843582569274658_st,29475.521484375
6733749425865437072_st,134187.0625
6736512068450951714_st,37179.30859375
6737818532335082439_st,21123.611328125
6739308193104518484_st,56152.03515625
6740893199342566576_st,26872.609375
6742281834949313042_st,96299.421875
6745610743779805803_st,114695.2734375
6746338256915703797_st,59995.3828125
6748170330407294994_st,237822.953125
6748605743847926768_st,88283.078125
6751025570827454112_st,89862.1640625
6752705693270094329_st,139336.546875
6753017581008898771_st,35928.64453125
6761038365119390543_st,18412.54296875
676110862079589796_st,162674.0625
6769893441714866093_st,239698.359375
6771235897508277554_st,69960.8515625
6772803695223546654_st,237822.953125
6772929340736594322_st,109112.421875
6773137713704105039_st,210599.71875
6773180891578926473_st,29281.642578125
6773761397763786570_st,41482.5
6774274179270878935_st,89254.609375
6779623930934751325_st,143680.1875
6779649609534822060_st,8039.29150390625
6781020342679131794_st,22852.306640625
6782997538239015976_st,25076.525390625
6783894993177583510_st,19667.515625
6784993241623947457_st,58821.1171875
6785469201988476982_st,51719.328125
6787476114307113847_st,73537.921875
6787832906236128704_st,136446.28125
6790279660529727026_st,129032.1015625
679121629015956587_st,105675.15625
6792268432067512318_st,237822.953125
6793417019037603616_st,139495.8125
6794449022938033491_st,239028.53125
6798464186550093065_st,107138.84375
6800735178992617525_st,54163.59375
6801131455245394351_st,19526.88671875
6802029618261056120_st,47014.64453125
6804005176026231464_st,35844.2890625
680824251232577093_st,91845.7265625
680980847991726670_st,22530.49609375
6809881074980156916_st,21498.41015625
6810350695446889019_st,74061.4453125
681073594348680695_st,148397.640625
6810846732521563466_st,237822.953125
681256342959490041_st,153729.578125
6813054403272098505_st,58205.75
6816807030079519836_st,239028.53125
681762440378633199_st,136718.1875
6818290957734317738_st,96787.640625
6819130228593512577_st,17941.443359375
6819599582625857114_st,32046.755859375
6819879085924166918_st,89757.953125
6820107522590879628_st,47438.36328125
6820990875978056066_st,101647.265625
6822037378015579733_st,161298.4375
6822186090021588215_st,55487.19921875
6825880868392301660_st,122962.5625
6826242194586191426_st,5361.69287109375
6828250249319035579_st,36123.6171875
6829196955696881789_st,45791.99609375
6832546953935825505_st,90305.6953125
6833587149940830420_st,46260.01171875
68351385897135603_st,64330.58984375
683786577213410450_st,15552.705078125
6840806576104299171_st,62268.171875
6843223549986789646_st,73893.4140625
6846953173049734265_st,83016.4765625
6849940707576401851_st,238323.078125
6852258983495412779_st,75122.71875
6861264058424828927_st,47960.16015625
6865265678225800776_st,237822.953125
6866235881072627200_st,94818.5703125
6866373134374165256_st,34663.71484375
6871450073750152331_st,27597.203125
6875840406179237964_st,42597.73046875
6876316225797290583_st,151244.84375
6876625773518560615_st,247510.734375
6877586794802458383_st,80616.8125
6879850907146577019_st,87308.8359375
6881735000246149999_st,66487.4765625
6883418176613085327_st,84121.3359375
688409575627650013_st,237822.953125
6887733717805582361_st,26763.802734375
6889909662165749800_st,237822.953125
68943345151578894_st,237822.953125
6895959913567262114_st,43220.48828125
6896784203115321031_st,79082.1953125
6901021457501512026_st,32605.599609375
6901069999148694948_st,24524.841796875
6908024869880754140_st,129328.5234375
6908318944342045016_st,68758.2265625
6910641952142214771_st,237822.953125
6911411198300088947_st,237344.34375
6915680437231593851_st,56910.74609375
6916463843496111555_st,85245.328125
6916559250228615757_st,18309.375
6918954005540555326_st,40315.4609375
692549810607266226_st,237822.953125
6926712726210941495_st,240750.5625
6927449460456796938_st,128816.171875
6930904271041014068_st,33928.859375
6931218844269374700_st,75321.6171875
6933468508195848920_st,237822.953125
6934013858583556636_st,58319.35546875
6936324106981353885_st,68966.5859375
6940764210884670201_st,43253.1015625
6942813449721940094_st,22816.673828125
6944014871802057690_st,22731.40625
6945842444925916525_st,39809.1953125
6948783185214759474_st,103150.125
6949921222024823934_st,140034.5
6953294564861047729_st,37976.31640625
6956928963991465272_st,89296.25
6960152015658236407_st,120582.0390625
6960357053630895768_st,54776.2578125
6961346807060501145_st,86280.734375
696341906511697255_st,64828.68359375
6963714024935896843_st,32877.46484375
6964700772314402946_st,120157.3203125
6965799211087759351_st,77574.1171875
6968437597107958584_st,72007.0234375
696854709359677108_st,105418.671875
6969825036925123408_st,15795.3125
6972601199322518283_st,238172.21875
6975112648438310180_st,14406.822265625
6978164725276224170_st,64058.71875
6979771433472371017_st,11014.91796875
6983246828878270575_st,30952.455078125
6983264731496708852_st,55860.296875
6984781274074087655_st,238717.390625
6985817770991195559_st,26038.435546875
6987419149448515270_st,92861.2734375
6987641383394144837_st,237756.40625
6992255423790382544_st,37966.22265625
6994043546391155886_st,115093.6796875
6995948457331614201_st,23903.943359375
6996714696357331034_st,237822.953125
6997380644240665892_st,41491.19140625
6997630641105515795_st,139194.359375
6998803569531610838_st,231038.0
7003633144499315932_st,100294.3984375
7010260437370918398_st,237822.953125
7010957348296611366_st,88502.984375
7011585365290749369_st,6128.81982421875
7011776153417311792_st,104199.65625
7014802589987288013_st,73272.5234375
7016307618431699918_st,22757.837890625
7022955560894356112_st,60091.0546875
7024806778969580429_st,51115.2109375
7027149584534885100_st,88261.734375
7027790885370579414_st,52407.8046875
7029058601877171707_st,56605.12109375
7029366099852783981_st,237822.953125
7033819508963545766_st,8039.29150390625
7036270884228997981_st,84029.8046875
703826310607717503_st,72566.265625
7039538777488406752_st,24319.421875
7050874616645042817_st,234313.34375
7054459224773876267_st,68023.3984375
7055631951677876818_st,9958.77734375
7058171479548603944_st,237822.953125
7059908190916601242_st,139222.8125
7067471666580732678_st,11634.6083984375
706875581985023190_st,28132.845703125
7070767558644051618_st,30141.75390625
7072231071142239984_st,149437.84375
7075744938351360642_st,40695.078125
7086705017556632173_st,230002.515625
7090819482814373048_st,75706.0703125
7097732485923967093_st,25455.572265625
7101308515401871553_st,34095.9140625
7102440024498706123_st,86521.5859375
7105193871395775333_st,94150.6015625
7107067901926414072_st,60293.765625
710724556236221624_st,69770.71875
7113241912283429012_st,216298.796875
7116212585405457870_st,4545.91845703125
7118142539695673452_st,29614.9609375
7120400981341694623_st,239377.515625
7120442927376467326_st,104898.7890625
7132799620197440085_st,78372.96875
7135389725881628418_st,120670.6875
713605975453923031_st,71807.1484375
71410240738361696_st,60408.15234375
7142932545272780690_st,128533.9765625
7146506732013978849_st,237822.953125
7147489648101436773_st,237822.953125
7150041426464445025_st,30052.771484375
7152213662597183243_st,87927.6796875
7152319098967910535_st,104520.3203125
7156429896839921139_st,75815.3984375
716361184491932833_st,62461.53515625
7171907037381730842_st,67766.609375
7174297069583223889_st,17872.810546875
7174745888450046358_st,93333.984375
7175167594922652566_st,91840.53125
7180167619714584207_st,46865.56640625
7181137473026463183_st,239377.515625
7182073350256035858_st,24521.744140625
7183659516639019809_st,55462.03515625
7187299697671226946_st,20725.78515625
7191212592317033908_st,117180.7421875
7192312018234834518_st,72870.6640625
7192831466250125061_st,237822.953125
7196302928772090326_st,29181.00390625
7198727623082046330_st,78372.96875
7200262998326532184_st,70334.734375
7200300460889045550_st,126809.5234375
7202307703553170861_st,63105.9765625
7204626853568942092_st,81402.2109375
7207461036283649803_st,106992.7265625
7208339445213022553_st,155172.8125
7210415531943036712_st,62462.80859375
7211454130758363580_st,144342.15625
7211854099687331797_st,112243.0859375
7212278566625743309_st,88502.984375
7212296271753571789_st,27547.5078125
7212933487681170384_st,5496.52490234375
7215302702236234682_st,239286.296875
7218132571929473315_st,101226.2734375
722254319151643746_st,18522.966796875
722256044095894841_st,23577.322265625
7222948339990737145_st,45910.2734375
7223615925786760932_st,11432.1904296875
7231308710308396834_st,17404.2578125
7232402043000013029_st,118377.546875
7233319162910532456_st,237822.953125
7233775296665521843_st,66128.28125
7236034547126084003_st,231038.0
7237048233755460126_st,62063.62890625
723707958323731214_st,237822.953125
7238686826835599688_st,11930.564453125
7241299725545058064_st,237822.953125
7241943318823559370_st,16761.166015625
7245557884784228406_st,12327.8134765625
7246054929013079117_st,237822.953125
7246847684985438197_st,23693.318359375
7247151954032862716_st,67401.0703125
7247457333463964308_st,123822.171875
7251855483312788225_st,25703.435546875
725311595631290379_st,56346.90234375
7253835500907397304_st,237822.953125
7259231405314630735_st,237822.953125
7264599422365159792_st,30813.23828125
7268323799854188242_st,28151.296875
7269988016664303243_st,54690.3203125
7270493355640774566_st,71292.578125
7271683521083467280_st,46541.4921875
7273634465143763297_st,24650.966796875
7273819708944070036_st,82389.2421875
7283264000657539525_st,82037.6328125
7283967441229298308_st,122513.3828125
7287863779157040024_st,1865.087158203125
7288810152063883454_st,239698.359375
7290332145507992091_st,-277.13427734375
7291195078505431392_st,29368.310546875
7292170123871426478_st,128015.1796875
7294266613897266040_st,84940.5078125
7294286686679055948_st,240396.6875
7294841831947119325_st,73856.1875
7302243471055587722_st,38615.578125
7303980325535187386_st,38339.08203125
7306177360769073882_st,237822.953125
7306711725698709418_st,126693.796875
7307743925433137239_st,68582.4453125
7319055709016046947_st,78392.8125
7327135049699328453_st,237488.015625
7328105030160795751_st,237822.953125
7335056659268801946_st,27380.25390625
733564927885598146_st,70109.828125
7339954002165893779_st,230846.640625
7340522514424212570_st,92028.5703125
7340523602806090628_st,115332.5625
7347841501505301150_st,124788.5703125
7349783851956459762_st,27303.1953125
7352046044222338111_st,135647.078125
735290730799855992_st,238297.984375
7353287421132854409_st,239321.796875
7353575359123717767_st,133742.96875
7354788143428373462_st,237822.953125
7354801921237466046_st,56350.0546875
7357250959360022191_st,237822.953125
7358713326448098620_st,85996.3984375
7359612627282963474_st,238433.140625
7359834806898679331_st,66592.40625
7360882798639440935_st,237822.953125
7362547171895186547_st,56674.18359375
7364300107275660277_st,237822.953125
7372001452904309001_st,50118.10546875
7375033287807692180_st,207049.265625
7375477216962071985_st,35124.8359375
737907749509513140_st,59157.76953125
7379766906726784256_st,59169.14453125
7388480803801428339_st,118994.140625
7388770270585717911_st,112865.1484375
7390392486033191908_st,127454.890625
7390841462506831523_st,80039.6015625
7391461945084482453_st,237500.875
7395998353148281482_st,44701.80859375
739844581142741530_st,237822.953125
740078180745940340_st,36197.55859375
7402563033565121765_st,-892.26171875
7404187500738393302_st,48806.515625
7404411122878409185_st,231038.0
7407065566803059520_st,104932.8046875
7409813275465707184_st,103855.6953125
7412286672183800322_st,100846.890625
7412591445528923042_st,15826.69921875
7418544336533302286_st,33829.5859375
7423668282042079537_st,117388.328125
7425652559562776089_st,57214.66796875
7429080523805925542_st,43232.1953125
7436590499365241117_st,29090.171875
743677439761467467_st,237822.953125
7438453148601416537_st,22757.837890625
7442073863514544055_st,59698.9296875
7443168561373005749_st,28713.466796875
7443702642492703734_st,55625.51171875
744551775094435180_st,52630.91796875
7448198625142356869_st,237488.015625
7452825575228365455_st,237822.953125
7453957728350352987_st,237822.953125
7454634147428922135_st,82871.203125
745534203441145037_st,140809.1875
7456975621609510370_st,40494.51953125
